"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16412084966";"HW0240	";"BRUXINHO CALÇA+BLUSA+CINTO+BRAÇADEIRA+CAPA";"UN";"9505.90.00";"0";"67,55";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085003";"HW0240G	";"Tamanho:G";"UN";"9505.90.00";"0";"67,55";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563025";"	7898562563025";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0240";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085004";"HW0240GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"67,55";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563056";"	7898562563056";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0240";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085006";"HW0240M	";"Tamanho:M";"UN";"9505.90.00";"0";"67,55";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563032";"	7898562563032";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0240";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085007";"HW0240P	";"Tamanho:P";"UN";"9505.90.00";"0";"67,55";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563049";"	7898562563049";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0240";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084967";"HW0242	";"BRUXINHA DOCES X TRAVESSURA";"UN";"9505.90.00";"0";"48,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085009";"HW0242G	";"Tamanho:G";"UN";"9505.90.00";"0";"48,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563070";"	7898562563070";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0242";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085010";"HW0242GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"48,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563100";"	7898562563100";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0242";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085012";"HW0242M	";"Tamanho:M";"UN";"9505.90.00";"0";"48,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563087";"	7898562563087";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0242";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085013";"HW0242P	";"Tamanho:P";"UN";"9505.90.00";"0";"48,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563094";"	7898562563094";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0242";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084969";"HW0246	";"BRUXINHA LOLITA";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085014";"HW0246G	";"Tamanho:G";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563148";"	7898562563148";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0246";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085016";"HW0246GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563179";"	7898562563179";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0246";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085017";"HW0246M	";"Tamanho:M";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563155";"	7898562563155";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0246";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085019";"HW0246P	";"Tamanho:P";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563162";"	7898562563162";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0246";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085020";"HW0246PP	";"Tamanho:PP";"UN";"9505.90.00";"0";"53,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563186";"	7898562563186";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0246";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084970";"HW0252	";"FESTA NO CEU C/ TIARA E BOLERO";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085022";"HW0252G	";"Tamanho:G";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563506";"	7898562563506";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0252";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085023";"HW0252GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563537";"	7898562563537";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0252";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085025";"HW0252M	";"Tamanho:M";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563513";"	7898562563513";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0252";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085026";"HW0252P	";"Tamanho:P";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563520";"	7898562563520";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0252";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085029";"HW0252PP	";"Tamanho:PP";"UN";"9505.90.00";"0";"64,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563544";"	7898562563544";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0252";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084971";"HW0254	";"CARRASQUINHO";"UN";"9505.90.00";"0";"57,45";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085031";"HW0254G	";"Tamanho:G";"UN";"9505.90.00";"0";"57,45";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563599";"	7898562563599";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0254";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085032";"HW0254GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"57,45";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563629";"	7898562563629";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0254";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085033";"HW0254M	";"Tamanho:M";"UN";"9505.90.00";"0";"57,45";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563605";"	7898562563605";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0254";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085034";"HW0254P	";"Tamanho:P";"UN";"9505.90.00";"0";"57,45";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563612";"	7898562563612";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0254";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084972";"HW0255	";"MAGO";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085035";"HW0255G	";"Tamanho:G";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563636";"	7898562563636";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085039";"HW0255PTG	";"Tamanho:G;Cor:PRETO";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563643";"	7898562563643";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085043";"HW0255RXG	";"Tamanho:G;Cor:ROXA";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563650";"	7898562563650";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085036";"HW0255GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563728";"	7898562563728";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085040";"HW0255PTGG	";"Tamanho:GG;Cor:PRETO";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563735";"	7898562563735";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085044";"HW0255RXGG	";"Tamanho:GG;Cor:ROXA";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563742";"	7898562563742";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085037";"HW0255M	";"Tamanho:M";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563667";"	7898562563667";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085041";"HW0255PTM	";"Tamanho:M;Cor:PRETO";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563674";"	7898562563674";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085045";"HW0255RXM	";"Tamanho:M;Cor:ROXA";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563681";"	7898562563681";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085038";"HW0255P	";"Tamanho:P";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563698";"	7898562563698";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085042";"HW0255PTP	";"Tamanho:P;Cor:PRETO";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563704";"	7898562563704";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085046";"HW0255RXP	";"Tamanho:P;Cor:ROXA";"UN";"9505.90.00";"0";"53,50";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563711";"	7898562563711";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0255";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084974";"HW0257	";"BRUXINHA MORCEGO C/ GLITER";"UN";"9505.90.00";"0";"62,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085047";"HW0257G	";"Tamanho:G";"UN";"9505.90.00";"0";"62,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563797";"	7898562563797";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0257";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085048";"HW0257GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"62,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563827";"	7898562563827";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0257";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085049";"HW0257M	";"Tamanho:M";"UN";"9505.90.00";"0";"62,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563803";"	7898562563803";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0257";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412085050";"HW0257P	";"Tamanho:P";"UN";"9505.90.00";"0";"62,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562563810";"	7898562563810";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0257";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084975";"HW0258	";"BRUXINHA  JANJAN";"UN";"9505.90.00";"0";"46,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
